pseudobulkTestisGerm	meanTime	GCperc	phasedFracPatBinVal	totalLen	pat_totMuts	all_totMuts
6.17233241073164	1.7461878988157	0.384327205314383	0.294907431688257	51784	0	6
3.38612252593535	1.2393728600513	0.441535970693574	0.304791319543219	305735	15	66
5.83554080220548	1.11764284996059	0.37384735826167	0.294907431688257	501999	16	72
3.99630983149677	1.79764791081393	0.417098445595855	0.309752009283535	27406	0	2
5.02177547824184	1.42093585736342	0.385126906613613	0.288153882242552	165870	7	36
6.85473999436796	1.07425850340136	0.405997784459566	0.292398101408875	12638	1	2
2.94922833027819	1.17874889955982	0.507319564230595	0.304791319543219	35248	1	3
2.44110410356355	1.30273269327161	0.516224670202638	0.321938032855063	36765	0	2
1.70146464073551	1.43166643247839	0.505122174831586	0.330617816724647	25087	1	5
4.68168529803492	1.51851412429379	0.550100874243443	0.306039306979451	4461	1	1
2.56479897847356	1.57801468926554	0.562997069903725	0.321938032855063	4778	0	1
4.80214403681679	1.70536676372097	0.406300727469488	0.288153882242552	16633	0	3
5.21551090196708	1.80841249209327	0.414524926756068	0.288153882242552	41983	1	6
0.740494813171991	1.79230169491526	0.510026155187446	0.320913728099357	3441	0	0
4.29687362895091	1.73839827229826	0.397036377512083	0.306039306979451	78620	2	10
6.52942993134928	1.50024813559322	0.468701748528982	0.292398101408875	47926	1	9
2.28566801785511	0.759270893734998	0.498210949915891	0.321938032855063	107599	6	20
2.03300601072259	0.700268104776579	0.482093807586662	0.321938032855063	57522	0	8
6.05654853384345	0.618787059225566	0.366594631171151	0.294907431688257	328079	23	51
2.62944844940783	0.228926355707243	0.403274253895203	0.321938032855063	113858	4	12
5.18411206045366	-0.0344807632640397	0.542270080621081	0.288153882242552	53584	2	12
5.34674075129806	-0.0363447098976109	0.613084487256673	0.288153882242552	4983	0	0
3.41514088541173	0.0608621685481754	0.425246664699905	0.304791319543219	30507	2	7
0.786624334839083	0.268919663953794	0.572922719349216	0.320913728099357	29257	1	6
0.15986409756487	0.395279075872933	0.525391849529781	0.33898930284028	54230	2	13
7.65212969781897	0.424566126279864	0.522513787043209	0.292398101408875	16501	0	0
4.72349872131739	0.432262798634812	0.608807182556648	0.306039306979451	4678	0	1
6.40073866053847	0.436621160409556	0.566818526955201	0.294907431688257	2634	0	1
6.96923437222019	0.458206484641638	0.617653581725438	0.292398101408875	9018	0	1
0.0859437646415939	0.463262229806598	0.623811450536112	0.33898930284028	9886	0	1
3.88214949969883	0.471950701554797	0.543212166172107	0.309752009283535	16176	0	3
1.95176838485869	0.410450334646149	0.538946615796661	0.330617816724647	170631	8	26
4.95850338294038	0.287543230944255	0.569973394146712	0.288153882242552	13155	0	2
6.04515069986512	0.282992320819113	0.567567567567568	0.294907431688257	8917	0	3
3.30860879828961	0.300045733788396	0.519766325224072	0.304791319543219	12496	1	3
1.35009751760823	-0.0541911262798635	0.454667381974249	0.330617816724647	11184	1	1
6.33031228432383	0.711273211567732	0.413893283474759	0.294907431688257	34765	0	2
3.05924666929812	0.768821298780775	0.435981497282975	0.304791319543219	22267	0	1
0.254248320357974	0.904232993197279	0.604607554245915	0.33898930284028	3733	1	1
3.32448750844238	1.00370637311482	0.402544364790222	0.304791319543219	68072	1	12
1.67900671473064	1.10349807172734	0.436392570424208	0.330617816724647	42102	4	11
2.26553473731369	1.05613266389605	0.42004671904863	0.321938032855063	32963	1	5
2.19329249250679	0.959503401360544	0.435809815589466	0.321938032855063	33946	0	3
4.14704371799145	0.275403663548753	0.459454270239376	0.306039306979451	223957	12	35
1.04777018751123	0.616624898668724	0.482613430127042	0.320913728099357	110200	6	25
4.26941012225365	0.407456011865455	0.394194501691488	0.306039306979451	51434	1	6
3.96207230631545	0.325326553672316	0.468512704439252	0.309752009283535	54784	1	10
1.47736034839123	0.212518847014134	0.478946113057997	0.330617816724647	54503	1	4
3.00994504500785	0.13291210653753	0.478079911209767	0.304791319543219	32436	2	8
1.758807297794	0.04575330781848	0.397293125310105	0.330617816724647	72556	2	6
5.58445840580283	-0.0314983050847458	0.416578499470997	0.294907431688257	21739	1	3
2.75769669624213	-0.104554802259887	0.470496967417368	0.304791319543219	21269	3	5
0.321220277024549	-0.058964561911051	0.489610542813327	0.33898930284028	59339	0	6
4.14411210790924	0.0238330508474576	0.435009760018372	0.306039306979451	17418	2	3
5.52569540713811	0.0852468220338984	0.417850340136054	0.294907431688257	36750	1	7
2.03918623440399	0.254393220338983	0.432549019607843	0.321938032855063	5100	0	1
4.7317152858531	0.275703578154426	0.415898553153455	0.288153882242552	17901	1	2
3.36934939438869	0.372081598062954	0.3963133640553	0.304791319543219	58373	1	12
5.17516501458229	0.655951621411276	0.377736216842715	0.288153882242552	37963	1	7
2.78385686927734	0.897372048942162	0.42195181462182	0.304791319543219	413943	16	64
3.73846172578428	1.05167655227604	0.412948445446488	0.309752009283535	232414	13	36
2.66979478143666	0.24713698630137	0.396544085068675	0.321938032855063	4514	0	2
5.50002374253206	0.346223336594912	0.427214809472292	0.294907431688257	33276	4	6
1.4160507710098	-0.554284450593797	0.420817270624518	0.330617816724647	58365	3	11
0.890196731272457	-0.0602728939278386	0.423844660564637	0.320913728099357	419314	26	73
4.04748411243212	0.409115254237288	0.438670694864048	0.309752009283535	11585	0	2
3.3245022255367	0.42057193535672	0.400379332145526	0.304791319543219	86995	3	16
4.54483102140434	0.095328813559322	0.520752159918685	0.306039306979451	5903	0	2
7.26552520535117	0.924322033898305	0.415302509365218	0.292398101408875	19487	2	5
2.72330811418516	1.01912391905915	0.444141235981231	0.321938032855063	30049	0	0
7.68365669784295	1.17628709986469	0.399696211306444	0.292398101408875	196189	8	25
6.72672391261844	1.2427843220339	0.430858806404658	0.292398101408875	17175	0	6
4.73137215905191	1.08146144067797	0.402543114002868	0.288153882242552	57174	4	9
1.71234860416226	0.824158623025481	0.480996605143013	0.330617816724647	102508	2	23
5.1980069365521	0.711468374189587	0.377804438573078	0.288153882242552	222549	8	31
0.787430494527996	0.46459709162639	0.449797711506349	0.320913728099357	89229	0	11
0.611781201390002	0.313341592361992	0.436446934989209	0.320913728099357	79233	2	11
5.85996917004851	0.229790995762712	0.375362405475685	0.294907431688257	66914	2	7
2.94333441772162	0.282521923722408	0.44521137778479	0.304791319543219	152121	5	20
6.5644618875071	0.532408643012941	0.434788845535919	0.292398101408875	34856	3	7
4.24200274734774	0.568800674987509	0.385406331739876	0.306039306979451	55435	1	4
2.59098029023064	0.432081937046005	0.424354810618091	0.321938032855063	97607	4	18
3.85509434593502	0.446019602063375	0.406424714104193	0.309752009283535	125920	9	32
3.0345432021637	-0.123938460591248	0.385252783261759	0.304791319543219	786128	37	125
2.99882812390049	-0.768736322114269	0.386588689789966	0.304791319543219	523916	22	88
2.71545801281275	-0.920295782018092	0.392505102829919	0.321938032855063	459059	21	66
1.08842761786397	-0.986229816454884	0.406072990314275	0.320913728099357	122345	3	18
2.76000913184489	-0.331168256177788	0.391525795306422	0.304791319543219	588421	23	95
6.39867500935131	-0.124261299435028	0.368948172100961	0.294907431688257	22266	1	4
1.37327015981684	-0.229390364952419	0.380052336212876	0.330617816724647	63436	1	10
5.21185298910105	-0.373785262186944	0.396095978650962	0.288153882242552	86936	2	13
3.49053946823584	-0.377237288135593	0.382115234205266	0.309752009283535	11507	0	2
5.36878409687837	-0.422982203389831	0.384819405571105	0.288153882242552	150060	8	25
3.04627009158408	-0.295312634822804	0.395875369029161	0.304791319543219	47083	3	8
2.03682021466374	-0.30543549960325	0.404348497651302	0.321938032855063	440244	9	47
9.3238830087966	0.732468321917808	0.362832399544444	0.292398101408875	130829	2	9
4.63192762840348	0.933209128152605	0.398177439141977	0.306039306979451	243723	10	34
4.96034054557684	0.469966614021139	0.373487388228277	0.288153882242552	362122	11	63
2.93746937354374	0.331705357843368	0.460175005609154	0.304791319543219	8914	0	2
6.94456946695608	1.05126281179138	0.40326853542405	0.292398101408875	55866	3	11
6.15082479450965	0.884047230154861	0.387206100402457	0.294907431688257	9442	1	2
7.73154861243374	0.878880385487528	0.386683952992347	0.292398101408875	23911	0	5
6.17584207188015	0.909162225955359	0.423512314517363	0.294907431688257	156888	6	27
1.41938973048385	-0.465402693441072	0.448138018474914	0.330617816724647	552100	33	109
5.01023137470256	-0.158798868979274	0.404805724878862	0.288153882242552	748732	27	106
3.33525886914187	0.970128582508055	0.419293255931741	0.304791319543219	25667	0	1
4.41602167619336	1.1628673802102	0.412213891081294	0.306039306979451	101360	6	21
8.96642391501373	1.38921261305334	0.416508169298105	0.292398101408875	43639	3	14
5.77310624725396	1.36522053974344	0.387027751361632	0.294907431688257	92536	5	23
1.52881243715061	1.27739473158913	0.425552707465556	0.330617816724647	62420	2	8
3.21994528240816	1.30601023890785	0.430807622504537	0.304791319543219	4408	0	0
7.27966303159205	1.30806780051727	0.411004132407447	0.292398101408875	46946	3	11
3.73610422171574	0.956830051474515	0.483491869563953	0.309752009283535	34377	3	10
0.394700300288255	0.86639011922175	0.466548542799536	0.33898930284028	32734	1	4
2.46511508640778	0.730414756503968	0.404771354860658	0.321938032855063	70546	3	9
1.32220852949436	0.763607876712329	0.424216548544104	0.330617816724647	11711	0	1
2.54825139809986	0.0859006849315068	0.379965457685665	0.321938032855063	5211	0	0
2.56891065896174	-0.595071304370851	0.435702538116193	0.321938032855063	22497	1	5
0.862032137429424	-1.01391171445423	0.385714285714286	0.320913728099357	5950	0	0
0.350371709319204	-0.86626724137931	0.428076256499133	0.33898930284028	1154	0	0
1.07812659796026	-1.07156164383562	0.355321235899951	0.320913728099357	12234	1	1
0.30800615925709	-0.582354999655372	0.462140019860973	0.33898930284028	8056	0	0
5.81518162133494	-0.155394425863991	0.404583645287414	0.294907431688257	48084	3	12
8.76337814436259	-0.126143334925944	0.42696310982086	0.292398101408875	14123	2	4
5.561571066387	0.793794444444445	0.511009870918755	0.294907431688257	13170	0	2
4.33242942839898	0.54831390147051	0.42536932763273	0.306039306979451	405805	20	88
1.33330161466426	0.527030290041076	0.482947311722652	0.330617816724647	163376	14	37
4.19554412432914	0.704934693056433	0.497193960679243	0.306039306979451	110476	5	18
4.43117454967298	-0.0922958697780498	0.444564720911147	0.306039306979451	538574	23	94
7.06225765806261	0.656098479444774	0.473131032620749	0.292398101408875	103707	4	24
3.27884569304274	1.05402248322148	0.444665551083171	0.304791319543219	22111	1	3
3.95093857763766	0.796897613217244	0.442719137082914	0.309752009283535	16873	2	4
9.80134094944192	0.785976510067114	0.446210916799152	0.292398101408875	5661	0	0
2.29511020291817	0.764150467764897	0.509500680797447	0.321938032855063	49207	2	8
4.90938551440836	0.71197109636282	0.442872638524812	0.288153882242552	44252	3	8
5.10940153787564	0.566527381171667	0.443785162665548	0.288153882242552	143085	11	28
0.354668727440451	-1.24645903010034	0.48678487788558	0.33898930284028	8967	1	3
1.97735312228618	0.0366438127090301	0.44831162844301	0.330617816724647	26031	0	5
0.618512492523481	0.0989571488294315	0.402915148360229	0.320913728099357	32657	1	4
2.48055638385884	0.0709122406764158	0.448898260690817	0.321938032855063	150807	14	34
4.304069116343	0.229191694630873	0.492945168780139	0.306039306979451	5599	0	1
3.83237824790272	0.755526577181208	0.383990310693455	0.309752009283535	116417	1	12
3.84530389159622	1.00062126152895	0.401442546511859	0.309752009283535	150983	4	31
4.93186677957257	0.954982413898773	0.465666337809813	0.288153882242552	198668	4	33
4.24510102576292	0.967007916666667	0.449441624365482	0.306039306979451	19700	1	4
6.44011549129294	0.967398824653607	0.420710334906903	0.294907431688257	49357	1	8
7.60192376271459	0.957901274247492	0.458953264484509	0.292398101408875	22852	1	4
5.11448295542402	0.930388158170332	0.413059772784057	0.288153882242552	68041	2	5
7.94481864683824	0.8213835	0.403816257427008	0.292398101408875	46957	1	7
4.62071524632754	0.792840846285002	0.394995984024118	0.306039306979451	90887	6	15
2.54612651671084	0.752619036735854	0.426902211712338	0.321938032855063	50323	7	11
5.48914053771016	0.625208	0.506803292457584	0.294907431688257	11906	1	1
0.544031197746709	0.579231026654505	0.532889088753526	0.33898930284028	24461	0	4
3.85045358661642	0.449658333333333	0.508064605038311	0.309752009283535	90705	3	17
4.05956939158676	0.379068906627963	0.521541786164735	0.309752009283535	124479	10	26
7.88877025734086	0.428670833333333	0.455263157894737	0.292398101408875	8360	0	0
6.21244355762579	0.468313127364439	0.410905091137649	0.294907431688257	127280	6	23
0.775731470246953	0.266087610007214	0.49956163697279	0.320913728099357	63874	5	10
5.89775572736112	0.197364371715241	0.463116945371412	0.294907431688257	54239	2	9
0.82632144132184	0.127498333333333	0.669720767888307	0.320913728099357	2292	0	0
0.683201242634212	0.677866111111111	0.474081003742021	0.320913728099357	18172	1	5
4.07707609188266	1.1228733330511	0.36747331977014	0.306039306979451	168102	5	32
4.24156329262314	1.42660054007184	0.41973551290293	0.306039306979451	21778	0	3
1.36063744932835	1.42708346319006	0.473418228215456	0.330617816724647	159884	3	25
0.257560295023697	1.34099722222222	0.506165639060157	0.33898930284028	12002	0	3
7.64501983562635	1.04356074268205	0.467763913752104	0.292398101408875	149708	5	33
2.40941072077637	-0.967388073814695	0.476531639687089	0.321938032855063	25822	2	8
4.88752137143019	-0.187796105425967	0.381128617518422	0.288153882242552	393951	20	64
6.12793754843791	0.214250444444444	0.395455072463768	0.294907431688257	43125	3	16
1.49946413505136	0.4484925	0.53771101130556	0.330617816724647	6457	0	0
6.58608340831254	0.813369863135443	0.344362433189107	0.292398101408875	7858	0	2
1.63920303439165	0.731830190691226	0.418180892325189	0.330617816724647	117827	3	16
6.73290317997513	0.507506375122317	0.368732018084669	0.292398101408875	136248	7	24
3.20515746749523	0.415562069643911	0.358923828292349	0.304791319543219	35013	1	3
1.1916122146298	-0.567635470015006	0.397949722249942	0.320913728099357	481008	26	83
5.18755932824503	-1.0806872909699	0.418710110849849	0.288153882242552	5954	0	1
5.82402684464226	-1.09789527591973	0.369602698650675	0.294907431688257	26680	1	6
0.479332859440904	-0.612648333333333	0.557174887892377	0.33898930284028	7136	0	2
5.35562179592708	1.36219166666666	0.393525449101796	0.288153882242552	5344	0	0
3.56702894056763	1.56558940983477	0.369049260898457	0.309752009283535	79759	1	7
0.671397241624071	1.63436962962963	0.425042465421014	0.320913728099357	20605	1	4
8.88215056499044	1.57945532639663	0.412484183888655	0.292398101408875	18968	0	1
2.38567456781141	1.2923896969697	0.575644408362086	0.321938032855063	24635	2	4
3.690794625454	1.24951767645237	0.37423360346595	0.309752009283535	103406	4	17
3.49179643981788	0.854886666666667	0.574809805579036	0.309752009283535	2366	1	2
3.93512141036251	0.732698253968254	0.524792795576696	0.309752009283535	90611	4	16
0.577243036470548	0.737541666666666	0.545665314233667	0.320913728099357	12077	0	0
2.50544756264026	0.532644204491161	0.382142600187064	0.321938032855063	138990	4	26
0.776372225740593	-0.575958148148148	0.429730934340472	0.320913728099357	42629	3	8
3.81034538020358	-0.818051111111111	0.350590773152915	0.309752009283535	20397	0	1
0.930802445036387	0.960454921361109	0.505016308034456	0.320913728099357	322847	21	63
4.7069598597847	1.61311297553406	0.379520111958828	0.306039306979451	177208	5	25
3.49708404779828	1.40764867685937	0.429697172926125	0.309752009283535	77536	3	14
1.1152161461935	1.28180653010033	0.485080796692973	0.320913728099357	53220	1	8
1.89456406918131	1.26008190476191	0.482329374731721	0.330617816724647	13978	0	1
7.34556499312475	1.25211733333333	0.430539740378046	0.292398101408875	8782	0	2
5.56714306839094	1.25953967697882	0.431826985151711	0.294907431688257	92940	5	19
5.89204668821616	1.24954666666667	0.495129484438109	0.294907431688257	8418	0	1
7.39219935936092	1.25434083333333	0.441118687160522	0.292398101408875	8653	0	2
6.09099117688138	1.28197633333333	0.428488326999147	0.294907431688257	25786	0	5
5.22408605562394	1.22774788921573	0.399263619222341	0.288153882242552	156984	4	32
4.8356550377022	1.06200982669344	0.371896324330524	0.288153882242552	279024	12	51
6.63860618460115	1.11991833333333	0.459061135371179	0.292398101408875	3664	0	1
3.07229402054291	1.108583520827	0.439607560632568	0.304791319543219	29151	1	7
1.11660674776485	1.09232920634921	0.511338183115622	0.320913728099357	100898	4	18
5.23280031976994	1.1081119869651	0.407049479898791	0.288153882242552	28456	1	1
3.27541124046179	1.21135332920684	0.484009440415926	0.304791319543219	116944	4	19
6.28350133797088	1.33907583333334	0.511555666003976	0.294907431688257	8048	0	0
2.72685687963697	1.561148793534	0.534951566553408	0.321938032855063	114487	6	26
3.86941189214582	1.62307163368869	0.414639167603214	0.309752009283535	296301	10	32
4.91290499227503	1.53973691843181	0.395226601564391	0.288153882242552	144593	6	22
1.34806893452462	1.14719805004085	0.48358065034553	0.330617816724647	56001	1	7
5.67080707468457	1.24289164392419	0.406457555630969	0.294907431688257	103135	5	23
5.99075955635262	1.48793612931995	0.419195378890267	0.294907431688257	54013	1	6
6.13299612028157	1.54958510590858	0.41202861133449	0.294907431688257	47254	2	5
2.49308871626378	1.54958104166667	0.456178198263763	0.321938032855063	38474	1	5
5.92508435164383	1.26384383639911	0.440674867932806	0.294907431688257	54707	5	14
0.443631762170305	0.925191183946488	0.52812925640064	0.33898930284028	101318	6	18
5.40774854672241	0.559586321839081	0.490618496628652	0.288153882242552	60065	0	9
0.713063373865373	0.573462164732114	0.537476561729004	0.320913728099357	40532	2	6
2.17112866561445	0.737183333333333	0.526685559097886	0.321938032855063	16938	1	2
3.6563026581234	0.772596296296296	0.489834798465014	0.309752009283535	36743	2	5
4.4316337322485	1.1628404279967	0.464263742273176	0.306039306979451	102403	4	15
6.85948730261071	1.27239958333333	0.458998125022111	0.292398101408875	56534	1	8
3.63834190747066	1.24387611111111	0.549960123048878	0.309752009283535	8777	1	4
7.12981499362233	1.22057846153846	0.484830226128872	0.292398101408875	28214	2	8
7.8867935704015	1.202025	0.546914623837701	0.292398101408875	1183	0	0
0.835175016537798	1.18723133333333	0.615434001027221	0.320913728099357	7788	0	1
1.81120360174155	1.17269444444444	0.531825016109401	0.330617816724647	13967	0	2
2.63603183509339	1.15210087068004	0.502573238321457	0.321938032855063	20208	1	2
7.18356958808733	1.13075666666666	0.509641479788602	0.292398101408875	7001	0	2
4.55378911962374	1.12479	0.574021989261059	0.306039306979451	3911	0	0
0.572823597211297	1.103015	0.526665830091605	0.320913728099357	7969	0	0
4.39580226887416	1.041385	0.534869799461239	0.306039306979451	13364	0	0
7.543965955169	1.03262777777778	0.454988308651598	0.292398101408875	5132	0	1
2.69994011915007	1.01986306780176	0.511704930372601	0.321938032855063	26570	2	8
3.94344003975495	1.00071633333333	0.521079029415752	0.309752009283535	22131	1	3
5.74047759246561	0.99774	0.485204165977848	0.294907431688257	6049	0	1
1.9872848916899	0.998909146042363	0.47726908274535	0.321938032855063	24944	2	3
0.760843984800767	1.00196666666667	0.686424474187381	0.320913728099357	1046	0	0
4.24809816125646	1.00623385889473	0.503152818991098	0.306039306979451	16176	0	3
4.59858821919804	1.02349248263442	0.464146819657378	0.306039306979451	31113	0	3
6.49504697887604	1.0556404960981	0.501006711409396	0.294907431688257	5960	1	2
5.04490011363423	1.06509444444444	0.531192269432997	0.288153882242552	7037	0	0
3.98362520576397	1.07315222222222	0.578458942632171	0.309752009283535	3556	0	0
9.69161339763892	1.10286982162765	0.454282591064565	0.292398101408875	28359	2	5
6.67977413225326	1.18799333333333	0.486636199972303	0.292398101408875	14442	3	6
3.41471626413041	1.20828444444444	0.533673717481157	0.304791319543219	4113	1	4
7.09595779212462	1.26297505140592	0.455129483174941	0.292398101408875	45141	0	8
6.49985287683324	1.32223833333333	0.574660633484163	0.292398101408875	3315	0	0
1.6763693213149	1.35688029357116	0.453477969134422	0.330617816724647	26826	0	2
4.26037749460398	1.42579026845638	0.43655442804428	0.306039306979451	43360	2	6
3.15995669214222	1.40034909874284	0.412274152605644	0.304791319543219	40182	0	5
5.74096060324147	1.37779865771812	0.423703703703704	0.294907431688257	3375	0	0
5.35105174264372	1.35237561931211	0.412359164014793	0.288153882242552	23254	1	2
4.10802874047088	1.31159878544652	0.412848261570343	0.306039306979451	13029	0	2
6.06264765206647	1.25329278805957	0.40186417273412	0.294907431688257	31864	1	4
6.99157456248642	0.670093987744496	0.391259701934374	0.292398101408875	216194	9	33
4.57176271318695	0.809389197970257	0.407060848546996	0.306039306979451	109222	4	15
1.4300040705982	0.135942178626742	0.518424549957714	0.330617816724647	24831	0	4
3.06811047365657	0.102396471811474	0.471294601398902	0.304791319543219	186289	11	44
7.35670328744601	0.0416487389743821	0.38991819761426	0.292398101408875	51221	4	8
6.17021500245268	0.0212806459277885	0.396362565348649	0.294907431688257	67905	1	7
3.55714338161864	-0.0191811628590152	0.414326255015168	0.309752009283535	20438	2	2
5.57382751278818	-0.113662579987208	0.392905203349282	0.294907431688257	53504	4	7
5.26968219388406	-0.587361267597677	0.386538555811559	0.288153882242552	101995	4	22
3.62710419737257	-1.45894392296292	0.4350844584609	0.309752009283535	727399	35	128
7.18884900637433	-0.175546021093001	0.419119811598469	0.292398101408875	13588	2	4
4.20004487974216	-0.214984104556694	0.469647140546818	0.306039306979451	92133	8	19
3.49352309664306	0.0221489569096662	0.375182332840312	0.309752009283535	196070	5	22
0.278026466855684	-0.100797216859717	0.455682714670656	0.33898930284028	97603	10	22
2.42722993316044	-0.579515353224512	0.462925777943179	0.321938032855063	244523	10	48
0.318145569259074	-0.377601020325598	0.436644286466561	0.33898930284028	60768	4	10
1.02360380233063	-0.340875024757378	0.50263949594142	0.320913728099357	35234	3	7
0.190002643543717	-0.287555456526045	0.429283364895844	0.33898930284028	80264	4	12
2.78811024876583	0.800615622369529	0.380667113965302	0.304791319543219	146062	3	33
5.65898705853246	0.796617701134149	0.39011164831073	0.294907431688257	171879	4	37
3.73513656015107	0.815163969141152	0.400351831121062	0.309752009283535	93795	2	16
2.81918629050462	0.925206997511345	0.397676726202696	0.304791319543219	58452	2	6
0.120102835052492	0.974016835016835	0.428894289185905	0.33898930284028	41150	1	6
5.89910996823541	1.02967755991285	0.412071997517327	0.294907431688257	38668	2	9
5.27883563169577	1.1938752548519	0.37499569840669	0.288153882242552	261531	11	58
3.87251689721546	0.864301504345736	0.394598462926662	0.309752009283535	192834	10	36
2.87649598815962	0.0442720049605479	0.402644286602266	0.304791319543219	452069	31	99
1.22270500864593	0.338550257814662	0.407727698066126	0.320913728099357	128240	4	24
4.82582992738303	0.268325130499627	0.39950032358563	0.288153882242552	66443	0	6
2.34209758669431	0.901079857850435	0.402785323997663	0.321938032855063	195094	10	37
4.02499121980374	1.45391459754804	0.40536585793269	0.309752009283535	114129	8	30
0.823119861962405	1.93386347253514	0.432628994299017	0.320913728099357	117699	4	19
3.36696231373872	2.05844768841221	0.377429335489288	0.304791319543219	128636	4	24
2.78934102513953	2.11361918876242	0.386252936299572	0.304791319543219	115792	1	18
5.29490405956684	2.15205986527799	0.38588506996332	0.288153882242552	14722	0	1
2.0887680033227	2.13522714068184	0.413273545682576	0.321938032855063	58206	7	16
5.94188285829805	2.06680401077642	0.381015295492657	0.294907431688257	19679	0	3
7.13913346891133	2.05243329984819	0.379215277544296	0.292398101408875	29743	2	9
6.29445198932847	2.00851880920246	0.389749482877499	0.294907431688257	21755	0	4
5.46632276984357	1.89454531896143	0.369407708675627	0.288153882242552	74254	0	12
0.900690165730571	1.59842019974433	0.413122721749696	0.320913728099357	30451	0	1
5.32426083614383	-0.123744780036017	0.41390563809287	0.288153882242552	96522	3	9
6.13886824580287	0.772294900697799	0.3902311873549	0.294907431688257	143866	5	33
2.91966290615068	0.833584117647059	0.443977591036415	0.304791319543219	42840	2	8
4.13866742965288	0.590140074759001	0.394760885768556	0.306039306979451	83182	8	24
6.07173433710347	1.140209959123	0.370691727154737	0.294907431688257	41606	1	15
1.17561783225039	1.05459507824791	0.453146890469265	0.320913728099357	74947	2	15
7.60699838710862	1.04089297658863	0.414374445430346	0.292398101408875	7889	0	3
5.98513603456685	1.06042465638631	0.450603419878418	0.294907431688257	33393	1	10
5.91947172200714	1.19860683760684	0.41511764024853	0.294907431688257	77737	1	12
9.64291997440696	1.35827275992172	0.395860821050251	0.292398101408875	53054	1	8
4.92672982295163	1.41256452954043	0.414863075498893	0.288153882242552	85339	3	16
4.37809113264044	1.47531092018261	0.381678397803041	0.306039306979451	161678	5	33
2.874065674866	1.57287370871079	0.403634201136514	0.304791319543219	75670	3	16
4.80692707231283	1.66720310450471	0.369059979234885	0.288153882242552	187815	5	27
0.430743543305156	1.44424424242424	0.405670356238903	0.33898930284028	52942	0	7
3.38910409524904	1.31032527556264	0.366313691869222	0.304791319543219	43157	3	11
0.841817564971727	-0.804706138346589	0.37439389451036	0.320913728099357	513112	23	138
1.19648784845292	1.41773569023569	0.562130741376024	0.320913728099357	10494	0	0
5.08108325573474	2.169975269392	0.380319605582673	0.288153882242552	163076	11	31
7.15647819943396	2.22881251984696	0.440023168892483	0.292398101408875	91502	7	21
0.814647670407121	2.01557247136967	0.423506275666609	0.320913728099357	51867	7	11
4.66238162659593	1.84695447697509	0.430420872972745	0.306039306979451	261314	10	45
0.17279621361783	1.82366722972973	0.623091020158827	0.33898930284028	1637	0	0
0.396072449489067	1.77770503453258	0.48978148089923	0.33898930284028	25444	0	1
3.57008159648244	0.681673333333333	0.559334126040428	0.309752009283535	4205	0	0
3.93896116531022	1.12824985303709	0.404883468909039	0.309752009283535	364495	10	77
2.31951404780077	1.49068832885217	0.38963636796609	0.321938032855063	125979	4	22
2.84154853214312	1.47575666666667	0.415168100078186	0.304791319543219	1279	0	1
6.23385204505916	1.53944066666667	0.375639599555061	0.294907431688257	35960	3	10
4.24441195149658	1.61878953623188	0.371422070534699	0.306039306979451	109875	1	17
5.20159766860137	1.41404983667309	0.387240064467943	0.288153882242552	76317	1	19
2.14496295876248	1.41294439393939	0.416269608163088	0.321938032855063	45963	7	15
4.49665361677047	1.42569592697882	0.372888058881687	0.306039306979451	45515	3	7
4.82823111154977	1.3402648883602	0.378140620446269	0.288153882242552	408319	13	65
1.69318798312577	1.08362777777778	0.572969251950436	0.330617816724647	4358	0	2
0.197296103948728	0.885705	0.589791617888082	0.33898930284028	4271	1	2
4.14060217593896	0.928267159090909	0.365557205071739	0.306039306979451	222961	9	36
6.12723502227538	-0.00115371633356853	0.444415845536052	0.294907431688257	536151	30	87
3.18661867067614	-0.0273303418803418	0.467211528121303	0.304791319543219	92990	1	23
6.56496367202775	0.578307101449275	0.447606902015342	0.292398101408875	51753	1	4
3.40965934795891	0.708968734671126	0.440307577244893	0.304791319543219	42786	1	5
5.72729754356403	0.802448498699368	0.360611685181594	0.294907431688257	36097	3	7
5.35873707745918	0.852800606465998	0.390013102343864	0.288153882242552	13738	1	5
3.75065410899154	1.02506209876543	0.378018297563198	0.309752009283535	81213	3	14
5.88838406894646	1.15441250154837	0.453749343208147	0.294907431688257	39967	1	5
4.74973759845487	1.19971315698794	0.509343956242937	0.288153882242552	160157	13	48
9.71525444535225	1.48403653102936	0.40123198373303	0.292398101408875	16721	1	4
5.77485399341131	1.68277947368421	0.444064034756328	0.294907431688257	42352	0	5
4.99085355490679	1.654632693659	0.453876200188567	0.288153882242552	259855	12	50
2.23944914297443	1.61361724637681	0.490223418398781	0.321938032855063	61678	7	17
5.37342128684173	1.33248409587514	0.446954512433152	0.288153882242552	114251	2	19
5.44137748135804	1.25181710185467	0.396253171477631	0.288153882242552	117059	4	33
3.3724668693929	0.92189217948718	0.363068067525957	0.304791319543219	64627	4	10
3.00780460941452	1.02041961371237	0.397810218978102	0.304791319543219	74528	1	9
0.846315642998279	0.905601496512756	0.443452070317742	0.320913728099357	67067	4	13
1.83159798650378	0.654993887345475	0.407244399093528	0.330617816724647	244023	9	45
2.13422128724094	0.614747375886525	0.380703306616703	0.321938032855063	115284	4	28
0.0490755197687422	0.557576462585034	0.412482306760641	0.33898930284028	68529	2	10
